case,topo,side,mdot,Tin_C,Pin_MPa,Tout_C,Pout_MPa,Q_kW,dP_MPa,HB,done,T_mean_K,P_mean_Pa,T_other_K,rho,mu,cp,k,Pr,u,Re,f,T_wall_K,dT_streams_K,h,Nu,ok_dp,ok_dT,ok_hb,ok_done,Nu_cfd,gamma_Nu,metric,f_cfd,gamma_f,dP_gauge_MPa
28,Gyroid,hot,0.1226559381551363,170.68301886792455,8.364396226415092,146.29056603773583,8.276490566037738,3.478394848468396,0.08790566037735381,0.13029229953469812,完成,431.63679245283015,8320443.396226416,415.1377358490566,114.47253635052745,2.2832435413067872e-05,1178.8012639804383,0.031800322578266524,0.8463720346997592,1.650596324139229,28456.75181934889,10.650936139124207,423.38726415094334,16.499056603773568,3059.067904838762,330.79046078504797,True,True,True,True,,,f,1.3035943567663613,8.170437440021182,0.1292264150943396
29,Gyroid,hot,0.1491226895943563,169.58571428571426,8.66185714285714,146.0793650793651,8.53979365079365,4.083319556605292,0.1220634920634911,0.12920887667294775,完成,430.98253968253965,8600825.396825396,414.00317460317456,119.06540348582554,2.290084155032997e-05,1188.7130249610534,0.031964206615546914,0.8516566345871974,1.9293532038106131,34493.818324754866,10.407123632082621,422.49285714285713,16.979365079365095,3489.484496656291,375.3986693190667,True,True,True,True,,,f,1.2705229950772554,8.191212337286194,0.18071428571428566
30,Gyroid,hot,0.1750444277777778,166.02500000000006,8.54212,149.23,8.373289999999999,3.3432113833972825,0.1688300000000016,0.18764543527731867,完成,430.77750000000003,8457705.0,417.7525,116.94007374920088,2.2845941192649878e-05,1184.3897916300164,0.03184871581370844,0.8495946802698895,2.3058896898132426,40587.11866755836,10.260374076918557,424.265,13.025000000000034,3724.392605288288,402.12300101874996,True,True,False,True,,,f,1.2435013985720131,8.251196250121758,0.25125
31,Gyroid,hot,0.04817325281803543,192.3913043478261,8.487637681159418,151.5289855072464,8.47546376811594,2.2993232906035144,0.012173913043477924,0.07699181309232425,完成,445.1101449275362,8481550.724637678,424.2688405797101,111.63093472009342,2.3376968838002867e-05,1167.6177830505771,0.03271455055282861,0.8343493664995891,0.6647755095808506,10916.08125885611,9.32501638359257,434.6894927536232,20.84130434782611,1600.8273425243135,168.26698780164278,True,True,True,True,,,f,1.491211595814422,6.253315364342867,0.020710144927536228
32,Gyroid,hot,0.07404880303030302,198.44363636363633,8.444472727272727,156.72363636363636,8.41221818181818,3.5812170165475066,0.03225454545454731,0.08299625425215039,完成,450.7336363636363,8428345.454545453,427.3872727272727,108.84375698774772,2.3568300321979323e-05,1160.8827794820018,0.033023793476686075,0.8284945823913711,1.0480164975388901,16643.274059036597,10.1954208201453,439.0604545454545,23.346363636363606,2225.7723576922285,231.76570349921306,True,True,True,True,,,f,1.4032328657662372,7.265665641730873,0.048127272727272706
33,Gyroid,hot,0.09845172619047618,205.98749999999998,8.579874999999998,160.08928571428575,8.522232142857144,5.223711489045996,0.057642857142854,0.11347897495023417,完成,456.18839285714284,8551053.57142857,428.1928571428571,108.66546506838179,2.380482186168072e-05,1159.3597733134363,0.03341200629730774,0.8260010677523636,1.3956785138102101,21908.234699029465,10.290516261599649,442.19062499999995,27.995535714285722,2707.445671841036,278.645851166457,True,True,True,True,,,f,1.350692374124774,7.618697239086532,0.08632142857142855
34,Gyroid,hot,0.12283725095785447,204.2793103448276,8.414275862068965,159.8206896551725,8.322344827586205,6.274169674739669,0.09193103448276041,0.107257887340707,完成,455.20000000000005,8368310.344827584,426.1448275862069,106.47710677331015,2.3716395956851513e-05,1155.720564939416,0.03325634259959071,0.8241894445096509,1.777163754832039,27436.60567679716,10.330111364173609,440.6724137931035,29.055172413793173,3133.301258978976,323.9836192383722,True,True,True,True,,,f,1.3100147530869342,7.885492388411362,0.13806896551724138
35,Gyroid,hot,0.14894071696696695,202.4810810810811,8.809445945945944,159.62837837837833,8.68191891891892,7.372965101449053,0.1275270270270248,0.11263428343969972,完成,454.2047297297297,8745682.432432432,424.37635135135133,112.06220873298956,2.378841765075531e-05,1165.78093572098,0.03342585274657811,0.8296597247188557,2.0474243428691326,33166.288245733645,10.258440049815315,439.2905405405405,29.828378378378375,3586.591257087368,368.9731592745552,True,True,True,True,,,f,1.2771681036408233,8.032176829793649,0.190972972972973
36,Gyroid,hot,0.1754809674329502,181.93448275862067,8.75193103448276,150.46982758620695,8.584784482758618,6.386588166184614,0.1671465517241426,0.11302473892723096,完成,439.3521551724138,8668357.75862069,416.13965517241365,116.59888940168669,2.3224920640998004e-05,1179.3894823181533,0.03249514036261176,0.8429330301703394,2.318404476787736,40024.394158876414,10.078098223097566,427.7459051724137,23.212500000000148,3992.237281431321,422.4675087198796,True,True,True,True,,,f,1.245788579489541,8.089733995817367,0.25091379310344836
37,Gyroid,hot,0.04825895299145299,223.94461538461536,8.00729230769231,162.97538461538457,7.991384615384613,3.3585149526911344,0.01590769230769773,0.07588331099405766,完成,466.60999999999996,7999338.461538462,436.3423076923076,97.9701863464759,2.404337012729203e-05,1140.2120579049504,0.03380735589580909,0.8109046036104964,0.7588178908309351,10632.405680243332,10.655948601640283,451.4761538461538,30.267692307692357,1610.042449553662,163.76515703878022,True,True,True,True,,,f,1.4970484346583912,7.117971840418005,0.0
38,Gyroid,hot,0.07408644444444441,226.8709090909091,8.368599999999999,167.99454545454537,8.333454545454545,4.99642302834951,0.0351454545454537,0.07988813869583143,完成,470.5827272727272,8351027.2727272725,438.26545454545453,101.40516426147154,2.4283479990139182e-05,1145.617030130351,0.034272510890141626,0.8117166646093403,1.1254657425503813,16161.319416467204,10.339475863447431,454.42409090909086,32.317272727272666,2243.333536469045,225.08331910564667,True,True,True,True,,,f,1.409055616735399,7.337876334081596,0.0
39,Gyroid,hot,0.09847393246187361,234.0803921568628,8.532156862745097,172.37450980392157,8.46986274509804,6.953124431932707,0.062294117647057945,0.10708680176860971,完成,476.37745098039215,8501009.80392157,439.3460784313726,101.63589788000725,2.453741691526561e-05,1145.8489834853615,0.034752414444259305,0.8090423263917446,1.4925460991266108,21258.93112077838,10.396769023302186,457.86176470588236,37.03137254901958,2724.4543978842685,269.5814129061176,True,True,True,True,,,f,1.3562830801325998,7.665633506454806,0.0
40,Gyroid,hot,0.12298850389863548,214.24473684210534,8.580666666666662,165.51403508771932,8.487096491228069,6.881323376890501,0.09357017543859314,0.11711912448916763,完成,463.0293859649123,8533881.578947365,431.2837719298245,106.15737422747847,2.405231428721001e-05,1153.9713934023173,0.03385903368963608,0.8197423141776766,1.7847112088448467,27086.733445513666,10.456958057651313,447.1565789473684,31.745614035087783,3145.2674921301923,319.43199345254385,True,True,True,True,,,f,1.3122832672975466,7.968521978631848,0.0
41,Gyroid,hot,0.04823797491039427,193.45161290322594,8.116677419354838,173.83709677419355,8.10217741935484,1.084021580525536,0.014499999999998181,0.051212469005615865,完成,456.79435483870975,8109427.419354839,447.6782258064516,102.40315609726416,2.370377925213333e-05,1148.3794397650513,0.03319499090892524,0.8200313358290555,0.7256535527692645,10780.042145831583,10.161317023458126,452.23629032258066,9.11612903225813,1725.4278960330582,178.73913266131655,True,False,True,True,,,f,1.4939859759065093,6.801480862156367,0.0
42,Gyroid,hot,0.07407035394265232,198.57096774193542,8.34661290322581,178.0870967741936,8.312290322580644,1.7359405592054618,0.034322580645165246,0.11665584088206123,完成,461.4790322580645,8329451.612903227,450.3701612903225,103.90547225540598,2.3938903635743513e-05,1150.3798542110437,0.03363833093827155,0.8186741644522831,1.0981447758393557,16390.38476928591,10.350856945733154,455.9245967741935,11.10887096774195,2267.4320377847625,231.79028249672345,True,True,True,True,,,f,1.406261561448541,7.360548869067499,0.0
43,Gyroid,hot,0.09818500000000001,205.2588235294118,8.088745098039217,180.12745098039215,8.024803921568628,2.794522419965493,0.06394117647058906,0.150373243590765,完成,465.843137254902,8056774.509803923,450.93921568627457,98.94787790754049,2.402944022081629e-05,1141.8299453441407,0.033785532004869584,0.8121089941703545,1.5285943868295127,21644.64544536949,10.450657381265675,458.3911764705883,14.903921568627425,2720.6732874935033,276.91151494406205,True,True,False,True,,,f,1.3529372169550373,7.724421540259089,0.0
44,Gyroid,hot,0.12285790489642183,205.93898305084753,8.476762711864406,176.3847457627119,8.38105084745763,4.135451738541274,0.09571186440677693,0.14849175888184182,完成,464.3118644067797,8428906.779661018,445.1906779661017,104.34437119810923,2.407115404763544e-05,1150.8118034409356,0.03388658854671169,0.8174729115112421,1.8137928237294902,27036.793140752394,10.53599082901364,454.7512711864407,19.121186440678002,3138.1772637233853,318.452752569419,True,True,True,True,,,f,1.3126099537058595,8.026749149103765,0.0
3,Gyroid,cold,0.09934609649122808,108.79649122807014,10.301333333333336,132.6263157894737,10.290999999999995,3.288669311862597,0.010333333333340633,0.11196073729663221,完成,393.8614035087719,10296166.666666664,409.1807017543859,172.79490959386914,2.2481877781521813e-05,1382.1968584684507,0.03210217215273398,0.96798374559351,0.8856731190392433,23408.156396611757,2.8808228963785765,401.52105263157887,15.319298245613993,3114.9471685073922,333.6657661935216,True,True,True,True,,,f,1.338516481373958,2.152250597184634,0.04771929824561404
4,Gyroid,cold,0.12342128406708593,107.89622641509432,10.299773584905662,119.96603773584907,10.27611320754717,2.145757467954806,0.023660377358492468,0.14776330979044255,完成,387.08113207547166,10287943.396226415,395.6943396226415,179.2905212107293,2.2335426632870384e-05,1425.3535454558253,0.03205227747663529,0.993248594070647,1.0604405621291426,29271.487556723903,4.434510292868942,391.3877358490566,8.61320754716985,3614.80663871184,387.81228498128957,True,False,True,True,,,f,1.2986625298518775,3.4146748604310098,0.07207547169811324
5,Gyroid,cold,0.1487421016771488,104.23773584905658,10.344471698113207,121.71132075471697,10.302415094339619,3.781946751295185,0.04205660377358811,0.10360961797072639,完成,386.12452830188676,10323443.396226414,399.7,181.08639931772117,2.2339712273963776e-05,1434.9891148630754,0.032103302734722367,0.998565294269194,1.2653238111363116,35269.98896868703,5.481494675475546,392.9122641509434,13.575471698113233,4042.3120098867553,432.987643445084,True,True,True,True,,,f,1.266777478358025,4.327117247601026,0.10416981132075472
6,Gyroid,cold,0.17459455473856206,99.2720588235294,10.34279411764706,117.61323529411763,10.283323529411764,4.799272523778718,0.05947058823529616,0.08639124848171727,完成,381.5926470588235,10313058.823529411,397.1647058823529,185.88229700931922,2.225632850256604e-05,1470.324776589693,0.03212542445391135,1.0186334278692464,1.4469258139348369,41555.274686858946,5.774649998437415,389.3786764705882,15.572058823529403,4471.96840934324,478.67995053078687,True,True,True,True,,,f,1.2396528334147296,4.658279998062561,0.13866176470588235
7,Gyroid,cold,0.19860995221027486,96.81505376344082,10.397956989247312,116.10967741935482,10.316118279569894,5.8613006783064945,0.08183870967741846,0.07109191145672465,完成,379.6123655913978,10357037.634408602,397.1483870967742,189.26744199563473,2.2257896730390085e-05,1491.8454185690546,0.032226260098087364,1.030381470364485,1.6165111140945396,47267.85224592317,6.252870922914155,388.380376344086,17.536021505376368,4849.894396042289,517.5088238190621,True,True,True,True,,,f,1.2189114860466013,5.129881040988972,0.17859139784946243
10,Gyroid,cold,0.09892829444444443,103.12200000000003,10.006780000000003,143.986,10.001379999999997,5.497387740529821,0.0054000000000051784,0.08993550004404323,完成,396.70399999999995,10004080.0,422.65599999999995,164.31595794475166,2.2390208846002572e-05,1348.7557723516836,0.031796203773694465,0.9497650612677787,0.9274582724308662,23405.14644033704,1.443707627302098,409.67999999999995,25.951999999999998,3073.653365181107,332.4107048468254,True,True,True,True,,,f,1.338539955211468,1.0785689449770777,0.050339999999999996
11,Gyroid,cold,0.12315813180827882,101.62352941176471,10.213431372549017,139.36666666666667,10.191196078431375,6.469248185334168,0.022235294117642468,0.08301079889529589,完成,393.64509803921567,10202313.725490196,420.0990196078431,171.04678573269027,2.242394376802882e-05,1377.4207644329233,0.03198308756804996,0.9657355844973027,1.109179349921699,29093.775428975354,3.9928077754330724,406.8720588235294,26.453921568627436,3548.4043408361713,381.51190947379564,True,True,True,True,,,f,1.2997240827469307,3.072042619226062,0.07670588235294118
12,Gyroid,cold,0.14866494949494952,100.07090909090905,10.39170909090909,138.55636363636367,10.351854545454547,8.092690233162894,0.03985454545454381,0.07961289006454399,完成,392.46363636363634,10371781.81818182,421.6218181818182,175.70323151926067,2.2494827419019465e-05,1395.517386216182,0.03218404711606423,0.9753876711019759,1.3034141730349869,35008.61321567695,5.045302679128622,407.04272727272723,29.158181818181845,4027.1872954466053,430.2853479282626,True,True,True,True,,,f,1.2680277243855154,3.9788583341689705,0.1084181818181819
13,Gyroid,cold,0.17444935742971887,98.4734939759036,10.61110843373494,137.64216867469875,10.551421686746984,9.854327792319838,0.059686746987955175,0.06727010625511817,完成,391.2078313253012,10581265.060240963,423.10060240963855,181.41758559900222,2.2594517542315655e-05,1417.8144058215225,0.03245136023694712,0.9871645511983609,1.4813019406445098,40899.24464634504,5.665853436714313,407.15421686746987,31.89277108433737,4483.365025501594,475.07981541367496,True,True,True,True,,,f,1.2422488926750552,4.560964771329745,0.1442409638554217
16,Gyroid,cold,0.09909613935969867,101.27796610169497,10.20284745762712,160.39999999999995,10.193559322033897,7.878842747817672,0.009288135593223501,0.09127739108491933,完成,403.9889830508474,10198203.38983051,442.3677966101695,162.19125622306603,2.267978369671298e-05,1325.816412805061,0.03218391150012617,0.9342938152142516,0.9412021234150924,23145.51308464965,2.442807840820921,423.1783898305084,38.378813559322055,2978.7924094732934,318.2708017323704,True,True,True,True,,,f,1.3405787044791617,1.8222039725522827,0.051694915254237285
17,Gyroid,cold,0.1233103434343434,100.46909090909092,10.375527272727272,157.8272727272727,10.35430909090909,9.643128454491675,0.021218181818181137,0.0871427413984363,完成,402.2981818181818,10364918.181818182,442.70909090909095,166.76888683168787,2.2720715684112508e-05,1342.304678175828,0.032326447647185536,0.9434418308855662,1.1390376457476334,28749.24776055691,3.705706108339187,422.50363636363636,40.41090909090917,3462.491231306866,368.3206637299363,True,True,True,True,,,f,1.3018044777617042,2.8465919204016736,0.07932727272727273
18,Gyroid,cold,0.14880871863799283,99.00645161290322,10.564258064516128,155.65161290322584,10.527435483870965,11.682898875482605,0.03682258064516297,0.0808288235494562,完成,400.47903225806454,10545846.774193546,443.2758064516128,171.87871619841786,2.2772235186280778e-05,1361.271451235191,0.03249745208435643,0.9538961257464199,1.3337052982097752,34615.58711773377,4.5512046091664615,421.8774193548387,42.79677419354829,3961.037308946819,419.13604004778665,True,True,True,True,,,f,1.2699287790835587,3.5838266555789278,0.11177419354838718
19,Gyroid,cold,0.17438132822477648,99.10459770114944,10.23213793103449,145.20114942528738,10.17042528735632,11.187871587815478,0.06171264367817031,0.07109837355053157,完成,395.3028735632184,10201281.609195406,432.5620689655172,169.52480723814523,2.246210049445456e-05,1368.0785071338012,0.03200510859214908,0.9601566207177603,1.5846024481971992,41124.30778158928,5.478406319216885,413.9324712643678,37.259195402298815,4356.957779891576,468.1224091269735,True,True,True,True,,,f,1.2413527510652433,4.4132550675186355,0.1529425287356322
22,Gyroid,cold,0.09942717592592593,105.69629629629632,10.58048148148148,183.31851851851857,10.573111111111107,10.15127911981802,0.00737037037037247,0.09492413706514664,完成,417.6574074074074,10576796.296296295,466.1259259259259,158.9995620639084,2.323532870211381e-05,1292.3828996072864,0.03298465726190745,0.91039119318197,0.9633026977241018,22667.58583532111,1.8876515269092058,441.89166666666665,48.46851851851852,3038.9977234919565,316.8208712609204,True,True,True,True,,,f,1.3444054199557405,1.4040790812724853,0.053500000000000006
23,Gyroid,cold,0.12287298115079368,106.38571428571427,10.083553571428572,180.32857142857156,10.055767857142857,11.768294104566118,0.027785714285714747,0.08740915585239657,完成,416.50714285714287,10069660.714285715,465.63124999999997,150.8939530551493,2.2976582682848286e-05,1274.550325172879,0.03246596223762941,0.9020158009006584,1.2544061069372334,28328.262912070542,4.422088223823635,441.06919642857144,49.1241071428571,3476.06744466512,368.17585164046903,True,True,True,True,,,f,1.3043876341275464,3.3901641721568416,0.08801785714285718
24,Gyroid,cold,0.1486155555555555,104.72794117647061,10.34122058823529,177.28823529411764,10.296514705882352,14.20074805134068,0.04470588235293782,0.09060680492172292,完成,414.1580882352941,10318867.64705882,465.6911764705882,156.8805441984129,2.301861799251646e-05,1292.8549611344254,0.03261665326577902,0.912409198687058,1.4593141133970235,34200.62236449254,5.056523279834072,439.9246323529411,51.53308823529409,3998.4751727538537,421.5512601337443,True,True,True,True,,,f,1.2719640713251508,3.9753664382722005,0.12308823529411766
27,Gyroid,cold,0.09879999475890981,130.75849056603772,9.812867924528303,152.51509433962266,9.807377358490568,2.7331402864670515,0.005490566037735789,0.13735937977461607,完成,414.7867924528302,9810122.641509436,428.14622641509436,147.46383032007216,2.2812115530455666e-05,1268.658841586706,0.032157963287024804,0.8999572455724245,1.0321076848441817,22942.479095596027,1.3207954927549266,421.4665094339623,13.359433962264177,2968.5421306346275,317.4315332752094,True,True,True,True,,,f,1.3421925083578474,0.984058161947946,0.05473584905660376
28,Gyroid,cold,0.1230816928721174,129.56981132075475,10.103981132075475,154.4056603773585,10.084169811320756,3.9316029119649913,0.019811320754719475,0.13029229953469812,完成,415.1377358490566,10094075.471698115,431.63679245283015,152.22444938974888,2.294632433219867e-05,1279.8171334627395,0.03243678870524016,0.9053639463883354,1.245554254792228,28413.799962431905,3.1699886776489707,423.38726415094334,16.499056603773568,3457.6408965930195,366.5535412091367,True,True,True,True,,,f,1.3038590566868247,2.4312356932996124,0.08401886792452833
29,Gyroid,cold,0.148628201058201,128.94285714285715,10.293746031746036,152.76349206349204,10.254746031746032,4.610920689610941,0.039000000000003254,0.12920887667294775,完成,414.00317460317456,10274246.031746035,430.98253968253965,156.19226999794697,2.299385303516694e-05,1291.3987539989125,0.032568080045709734,0.9117587870569112,1.465869420442925,34240.370514259186,4.391051116138382,422.49285714285713,16.979365079365095,3940.3568686368903,416.0435417025241,True,True,True,True,,,f,1.2717678454112624,3.452714370772922,0.11901587301587296
30,Gyroid,cold,0.17285662499999999,135.494,9.286759999999997,153.711,9.207730000000002,3.9705497386589523,0.07902999999999594,0.18764543527731867,完成,417.7525,9247245.0,430.77750000000003,136.00695146288592,2.2675723232286494e-05,1237.3564758619914,0.031784891999019384,0.8827449527652803,1.9578459793146172,40380.70222585358,5.728327259837322,424.265,13.025000000000034,4423.257876851274,478.5385225764956,True,True,False,True,,,f,1.2443359895256307,4.60352132226047,0.056179999999999966
34,Gyroid,cold,0.12275454022988509,130.41551724137935,10.0143275862069,175.57413793103447,9.995206896551728,6.947123858869377,0.01912068965517122,0.107257887340707,完成,426.1448275862069,10004767.241379313,455.20000000000005,143.886946144499,2.32480414335884e-05,1246.2023511440646,0.0328133057642979,0.8829273131497424,1.3142251360842214,27970.496692981378,2.9073452743735397,440.6724137931035,29.055172413793173,3469.372532419025,363.5769443349037,True,True,True,True,,,f,1.306619466156305,2.2250895151027446,0.1057241379310345
35,Gyroid,cold,0.14847602852852848,129.4635135135135,10.270797297297298,172.98918918918918,10.23140540540541,8.20341374247668,0.03939189189188852,0.11263428343969972,完成,424.37635135135133,10251101.351351354,454.2047297297297,149.02174162000406,2.3292628205952186e-05,1259.729662188446,0.03294637957298623,0.8906112004313814,1.5348301020002522,33766.56113437168,4.240241388313194,439.2905405405405,29.828378378378375,3990.5643933204947,416.50671780879117,True,True,True,True,,,f,1.2741247800375888,3.327963991241188,0.11622972972972981
36,Gyroid,cold,0.17456289990421456,127.36551724137921,10.432810344827583,158.61379310344822,10.37630172413793,7.108430626303373,0.056508620689653455,0.11302473892723096,完成,416.13965517241365,10404556.034482755,439.3521551724138,157.02178034175344,2.31142111572074e-05,1289.9992231897515,0.03276773595921769,0.9099595551719437,1.7125594293252195,40005.69844922245,4.636790773384789,427.7459051724137,23.212500000000148,4443.458857900676,466.3050436371779,True,True,True,True,,,f,1.2458652202038931,3.721743490540615,0.12809482758620697
39,Gyroid,cold,0.09899299564270153,134.64901960784312,10.182196078431373,197.74313725490205,10.173196078431372,7.697712289647562,0.009000000000000341,0.10708680176860971,完成,439.3460784313726,10177696.078431373,476.37745098039215,139.43963009409114,2.3739621795077054e-05,1224.6690987990353,0.03357730881391002,0.8658579932875039,1.0936336013070767,22089.18316594079,2.0392317749249416,457.86176470588236,37.03137254901958,3016.2075059181184,308.89488465081274,True,True,True,True,,,f,1.3491703499450158,1.5114709384237865,0.0
40,Gyroid,cold,0.12262914473684207,132.89736842105265,10.007947368421053,183.37017543859648,9.985447368421047,7.687257946118759,0.02250000000000618,0.11711912448916763,完成,431.2837719298245,9996697.36842105,463.0293859649123,140.8762325217974,2.3409773844497012e-05,1234.4967094197636,0.03304495712833063,0.8745445989553429,1.3409406955497658,27748.880503758595,3.3564458088030147,447.1565789473684,31.745614035087783,3513.63846709272,365.63458231171353,True,True,True,True,,,f,1.3080192770600136,2.56605224989281,0.0
43,Gyroid,cold,0.09891808278867104,164.3,10.05235294117647,191.2784313725491,10.046862745098037,3.2147438205428185,0.005490196078431708,0.150373243590765,完成,450.93921568627457,10049607.843137253,465.843137254902,131.92902281823214,2.4081092830457973e-05,1202.8510770389014,0.03408169487689549,0.8498981213233799,1.1550185127647137,21759.478568970266,1.1787551733356554,458.3911764705883,14.903921568627425,3129.7897544846514,315.7834502050024,True,True,False,True,,,f,1.3519551630005202,0.8718892501727158,0.0
44,Gyroid,cold,0.12304104048964223,156.23728813559322,10.255915254237287,187.84406779661023,10.23357627118644,4.749532240968239,0.02233898305084736,0.14849175888184182,完成,445.1906779661017,10244745.762711864,464.3118644067797,137.51246320064328,2.3955639063245214e-05,1216.6996411964667,0.033920071933245304,0.8592793526571361,1.378356422263741,27207.661738026538,3.231113854881179,454.7512711864407,19.121186440678002,3604.1707252966767,365.3793300813949,True,True,True,True,,,f,1.3114952112888252,2.4636871161015654,0.0
